905.0,919.0,903.0,62531.0,2455.0,56983.5,910.2
914.7,918.8,896.35,16249.0,1344.0,14723.66,901.3
906.0,909.95,903.15,32746.0,3049.0,29698.12,905.75
908.0,910.0,895.3,120251.0,2205.0,108270.79,899.4
905.9,911.95,891.05,151493.0,4168.0,136936.15,902.6
921.0,921.9,892.0,105190.0,5933.0,95043.58,900.55
900.0,921.9,898.4,107897.0,5190.0,98453.58,913.05
917.0,922.25,907.2,59434.0,3183.0,54423.56,915.35
915.9,915.9,899.0,77626.0,4476.0,70190.1,904.95
906.0,911.5,892.5,23238.0,2176.0,20864.12,895.6
897.0,903.0,886.1,31181.0,4497.0,27841.8,890.75
892.1,900.0,890.1,35735.0,2072.0,31962.9,895.15
900.0,900.0,882.15,110777.0,3491.0,99054.17,886.6
899.75,899.75,882.3,33851.0,3998.0,30009.99,888.4
899.0,899.0,862.9,181829.0,3775.0,158574.55,866.3
866.3,880.0,861.1,109933.0,3757.0,95355.87,864.7
869.7,898.0,869.0,89157.0,3435.0,79124.12,891.05
886.3,895.85,870.1,38673.0,3764.0,34199.68,884.35
884.35,891.95,870.0,33341.0,4496.0,29260.59,874.9
875.0,888.0,873.0,34747.0,3162.0,30481.55,875.25
871.0,883.5,861.6,61933.0,3716.0,53826.69,873.55
872.55,874.0,864.05,85545.0,3211.0,74261.05,866.1
867.05,878.0,861.0,49204.0,3126.0,42628.11,862.9
860.15,867.0,855.1,30385.0,2207.0,26119.96,858.4
863.75,868.0,854.0,100583.0,16416.0,86324.25,855.95
861.7,866.95,853.05,77985.0,12421.0,66947.03,854.3
851.2,860.0,843.0,48201.0,9828.0,41018.64,855.8
858.5,874.0,848.5,246028.0,15419.0,211370.36,858.3
861.0,866.7,861.0,4877.0,345.0,4215.65,862.85
866.0,869.8,842.0,106682.0,13927.0,90486.59,845.85
848.0,857.0,836.5,101711.0,10265.0,86014.84,841.15
845.0,849.95,827.0,65893.0,4751.0,55243.79,832.8
828.25,841.95,809.1,150034.0,7329.0,123047.62,816.7
832.0,832.0,821.4,243354.0,5009.0,201439.23,829.0
829.0,846.0,828.95,73616.0,6377.0,61741.58,843.4
840.4,852.5,835.0,72426.0,2365.0,61089.57,841.2
837.0,849.0,836.0,116531.0,6064.0,97994.3,839.45
840.0,844.8,838.15,180977.0,5515.0,152398.9,842.1
838.0,863.8,838.0,136427.0,5852.0,116509.06,860.95
864.8,864.8,829.0,88684.0,5887.0,74187.21,832.65
