512.0,513.0,485.56,5589764.0,82698.0,2769890.01,489.5
489.5,506.0,476.16,8577391.0,117991.0,4214443.17,500.8
509.26,512.4,489.8,6037164.0,82859.0,3005765.41,492.3
490.16,498.9,484.56,4268068.0,69473.0,2101724.61,487.7
487.1,493.8,480.16,3298754.0,50107.0,1608197.95,490.3
487.99,507.99,484.99,5286454.0,91003.0,2632711.25,503.95
502.16,510.0,499.66,4137923.0,66341.0,2091485.46,501.9
499.6,508.2,494.5,4007268.0,68894.0,2011666.48,503.6
500.0,504.8,489.06,3191363.0,53891.0,1591140.57,493.0
493.0,496.86,486.0,2538570.0,42780.0,1247925.97,489.1
488.99,493.45,480.09,2822268.0,51497.0,1371453.81,484.05
486.99,518.95,486.75,9554601.0,141844.0,4860925.95,516.75
520.0,520.86,506.6,5402764.0,80205.0,2767286.7,512.3
514.99,539.69,512.65,9728708.0,130456.0,5120320.32,524.15
526.0,534.7,524.0,4220689.0,78066.0,2237469.28,529.0
529.75,532.15,522.69,2501794.0,46515.0,1320521.81,527.45
530.0,545.0,528.5,4783539.0,84058.0,2577358.01,535.4
538.0,539.26,530.1,2546784.0,43336.0,1359002.51,533.0
536.25,539.85,495.49,5782117.0,90694.0,2975016.56,506.45
505.0,519.36,500.56,3481742.0,65088.0,1774506.53,507.8
508.09,512.79,482.89,3523935.0,63400.0,1750164.68,487.35
484.0,503.8,484.0,3750065.0,65147.0,1862405.65,494.2
498.2,505.16,492.8,2455548.0,42584.0,1224281.41,498.1
497.99,519.75,497.89,4543297.0,75595.0,2333150.01,514.75
519.0,529.9,515.6,3349585.0,62525.0,1750914.67,520.4
521.99,527.49,516.55,2040383.0,35354.0,1067994.72,524.35
525.8,537.7,523.2,2945698.0,52029.0,1565486.34,534.6
538.7,539.66,530.46,1862730.0,31987.0,997509.63,534.6
534.89,536.29,532.65,172268.0,2846.0,92051.35,534.45
535.49,540.99,518.09,2485809.0,39453.0,1308262.98,521.25
521.69,533.65,518.39,2773110.0,37012.0,1456782.97,529.25
534.0,539.5,529.5,2098419.0,31375.0,1122211.13,532.5
533.75,534.99,520.59,1958829.0,30414.0,1032589.71,523.55
522.99,527.99,509.45,2259400.0,40490.0,1164360.81,512.25
514.0,519.7,503.4,2396778.0,45493.0,1224994.68,511.5
509.0,538.0,509.0,3192886.0,53364.0,1680661.08,534.3
539.0,569.76,535.0,6675548.0,95317.0,3713076.36,558.9
561.9,574.5,559.26,4164283.0,67498.0,2365827.4,569.6
572.4,575.76,561.0,2525776.0,56820.0,1433786.85,564.9
565.36,569.4,553.5,1636514.0,28155.0,914573.57,556.1
556.15,573.99,556.15,2609867.0,46734.0,1479745.68,564.35
559.99,565.79,541.29,2277485.0,45687.0,1257237.49,543.35
542.0,561.9,541.5,2596699.0,43900.0,1441015.59,550.4
552.0,565.0,552.0,2291283.0,46072.0,1281413.08,558.2
560.0,562.46,546.2,1629926.0,32607.0,898993.64,547.8
545.7,555.8,527.2,3662184.0,53266.0,1989278.49,551.0
552.95,562.45,551.99,1810909.0,32002.0,1009529.93,555.05
555.95,558.89,546.05,1429848.0,32928.0,787639.84,548.35
547.96,562.76,547.76,3011280.0,35897.0,1675335.44,554.1
555.99,582.19,552.15,3773596.0,63229.0,2153722.57,579.25
583.39,593.69,582.99,2679723.0,44984.0,1579666.23,589.35
591.9,591.9,574.46,2002005.0,38137.0,1166333.49,578.2
580.0,589.0,557.06,1670763.0,32780.0,962851.3,573.1
577.99,603.99,573.19,3503126.0,60739.0,2067958.46,601.15
603.96,610.5,591.5,1707360.0,34479.0,1028971.0,593.7
596.8,606.06,589.06,1501341.0,26719.0,898912.46,597.9
595.59,608.69,592.09,1924004.0,37896.0,1156182.06,596.75
592.99,604.99,592.99,1473930.0,31479.0,882232.19,594.85
593.09,597.65,582.09,1539720.0,34624.0,906462.31,585.75
588.4,596.5,576.0,1895843.0,51666.0,1113085.39,590.3
594.8,625.46,590.0,3069013.0,70534.0,1879930.94,620.3
621.0,626.36,612.1,1488485.0,52573.0,921100.54,615.1
625.0,635.0,609.0,3463569.0,69034.0,2163869.18,615.0
615.76,630.0,590.16,1723889.0,37380.0,1072409.86,624.0
634.99,634.99,587.49,2675900.0,51181.0,1611939.23,599.85
596.99,615.75,592.99,1433093.0,38178.0,870817.63,603.15
605.7,624.46,605.7,1495132.0,35622.0,922633.69,619.6
624.69,624.99,610.99,1082206.0,25815.0,669560.16,620.25
624.3,624.4,610.0,903828.0,38471.0,559195.22,614.6
618.99,627.79,591.75,2284076.0,38573.0,1404480.34,613.55
611.99,643.99,611.99,2884420.0,67150.0,1828296.91,642.45
648.19,655.99,632.59,2501104.0,53959.0,1618711.35,639.25
638.05,650.79,633.39,1800418.0,40243.0,1154209.52,637.05
641.7,679.8,639.1,14658193.0,135178.0,9736270.3,669.8
662.39,662.39,632.79,2681751.0,46174.0,1720009.58,638.55
643.85,643.85,619.05,2220679.0,48412.0,1392924.45,623.35
627.96,636.8,623.56,1502669.0,27340.0,947621.36,627.6
628.2,639.9,626.9,1685207.0,64715.0,1068206.64,636.0
642.4,652.5,634.0,2335767.0,46388.0,1505992.91,650.1
655.0,656.4,646.0,1155031.0,22194.0,753322.63,652.4
655.0,690.8,655.0,3352354.0,65580.0,2265866.89,687.2
692.0,704.0,672.36,2537721.0,58439.0,1758483.64,687.8
687.0,704.0,680.0,1250160.0,23396.0,868236.39,700.8
702.1,714.0,692.0,1414342.0,39793.0,996927.65,698.2
700.0,718.7,698.0,1377904.0,29580.0,976297.2,707.9
