227.9,233.4,226.65,988839.0,18389.0,227401.35,228.55
230.7,232.45,224.05,820617.0,15002.0,186457.7,224.95
226.0,227.25,219.4,700719.0,12383.0,155588.04,220.15
219.0,226.65,215.5,1235838.0,21923.0,272960.32,217.55
216.0,222.95,212.75,736832.0,14230.0,160283.62,216.0
225.5,232.45,221.0,1607908.0,25614.0,361334.93,223.05
220.7,223.4,216.4,817091.0,14116.0,179793.94,220.2
221.45,225.5,221.1,933293.0,15680.0,208225.04,222.8
220.6,223.65,218.55,585791.0,9001.0,129186.42,219.35
220.0,223.0,218.2,450145.0,8129.0,99183.23,219.35
220.45,223.0,218.0,573521.0,10337.0,126158.54,218.95
218.6,220.85,216.0,425716.0,7470.0,92691.49,217.25
218.35,218.35,213.5,441194.0,7643.0,94883.99,214.45
215.0,219.9,212.5,734963.0,11288.0,159293.1,217.15
217.15,221.9,214.5,607980.0,10728.0,132204.15,215.45
216.0,219.5,215.6,532139.0,9198.0,115635.85,217.05
218.8,221.7,216.4,776728.0,11619.0,169858.07,218.15
217.55,227.8,217.55,1554375.0,24445.0,347363.82,223.8
225.1,227.5,220.4,928666.0,13843.0,208225.44,224.05
222.1,247.05,222.1,3620322.0,62740.0,868171.96,236.75
238.5,247.05,238.45,1620657.0,24471.0,393164.87,241.35
241.0,241.9,233.1,989154.0,15941.0,233239.03,235.0
235.65,245.0,231.6,1493772.0,24108.0,356233.3,233.75
231.25,233.5,225.8,579273.0,10493.0,132271.28,227.85
229.9,234.4,228.55,842947.0,12694.0,195183.04,232.45
235.0,235.0,227.5,561550.0,8387.0,129445.25,228.55
226.3,228.8,222.7,490614.0,8958.0,110737.82,224.2
225.1,229.0,221.35,623240.0,10043.0,140299.09,224.45
224.9,227.0,224.0,121529.0,1908.0,27438.84,226.0
226.15,228.9,224.05,455320.0,7308.0,102994.49,225.1
222.85,227.9,222.85,602082.0,9832.0,135809.65,226.25
228.3,228.3,221.7,604466.0,9317.0,135693.36,222.7
222.5,237.7,222.5,2594804.0,40811.0,600877.2,228.55
230.2,237.0,228.55,1142596.0,17326.0,265764.2,233.25
235.65,251.9,233.0,3421078.0,52878.0,836767.02,248.25
249.4,251.3,242.6,1139713.0,16571.0,280956.05,244.65
248.0,285.0,245.5,5629723.0,79081.0,1499283.05,279.0
279.25,289.45,268.25,4649214.0,74538.0,1305672.09,277.15
275.5,283.7,274.0,1788617.0,28355.0,500183.9,278.15
279.0,281.4,267.5,1201703.0,19432.0,328338.7,273.1
275.8,296.9,274.55,4339087.0,67690.0,1248534.88,288.8
289.95,311.3,289.0,5412716.0,80174.0,1643351.87,302.9
303.6,309.5,298.05,2274838.0,37272.0,693180.73,303.4
304.85,306.4,285.0,1510920.0,26023.0,442841.57,291.9
291.75,292.0,273.0,1823333.0,30442.0,509356.18,274.5
275.0,283.95,275.0,1344158.0,24141.0,376643.94,280.15
281.5,284.75,273.2,679165.0,11582.0,189784.23,278.4
279.0,298.4,276.5,3323447.0,50827.0,965589.19,288.95
286.6,296.4,284.05,1198698.0,20761.0,348015.99,287.9
285.55,292.5,280.0,1054717.0,19682.0,301408.03,281.65
278.9,278.9,269.0,1490156.0,23660.0,408832.43,274.1
271.2,279.0,268.0,851489.0,15242.0,232875.78,270.0
267.55,274.95,243.6,1547504.0,26134.0,397539.84,250.85
249.55,256.0,240.9,1259803.0,20512.0,311465.14,243.45
243.25,245.65,237.0,822978.0,15127.0,197996.37,239.7
240.0,247.6,231.55,1434614.0,24538.0,343126.71,233.55
233.0,238.0,230.25,901311.0,17989.0,210511.8,231.9
234.0,241.9,230.45,1411387.0,24610.0,333573.46,236.2
233.5,245.5,230.3,2592801.0,40151.0,625703.5,238.75
237.1,241.5,231.0,1064248.0,20375.0,250331.2,231.9
233.05,239.8,232.4,1270033.0,23402.0,301165.43,238.35
238.6,250.8,238.6,1513852.0,26361.0,371861.55,245.7
248.0,249.8,241.6,720800.0,14888.0,176610.85,243.5
245.55,253.9,243.2,993702.0,16172.0,246135.72,244.4
245.55,269.6,245.0,2603207.0,36830.0,671990.2,265.35
268.8,276.85,261.0,1705435.0,27204.0,460856.0,268.2
270.65,281.9,267.35,1790395.0,32056.0,493377.44,274.35
276.7,287.85,274.0,2019629.0,31553.0,567786.97,278.0
281.0,291.85,278.95,1888242.0,28461.0,538712.05,288.5
292.1,303.8,264.6,3319427.0,43885.0,968629.88,277.75
277.75,280.7,266.0,1008179.0,14984.0,274003.87,268.65
241.5,254.7,241.5,3774214.0,58313.0,940345.28,245.3
245.4,249.9,236.25,1366117.0,21154.0,331315.52,237.9
241.0,247.55,237.65,938933.0,15784.0,227576.58,241.2
246.0,247.4,241.05,866119.0,12870.0,211026.19,242.9
244.6,258.9,242.6,2315138.0,33100.0,585255.64,256.0
256.0,263.7,256.0,1340591.0,19050.0,348138.16,257.85
259.15,263.4,254.2,975027.0,14098.0,253009.2,259.25
261.8,264.35,256.25,890096.0,13030.0,231643.83,258.9
260.85,266.4,259.65,1172688.0,16843.0,308457.14,263.15
265.0,279.5,257.35,3207324.0,41538.0,868962.83,275.85
278.0,281.0,262.6,1947955.0,25941.0,530906.61,264.95
265.15,268.5,260.2,860795.0,13063.0,227413.87,264.65
266.85,269.7,248.45,1240337.0,16691.0,321109.55,250.45
248.0,248.0,240.1,988423.0,16147.0,240705.68,243.95
243.95,256.4,243.95,1500067.0,19514.0,377485.41,252.35
250.3,257.7,245.5,933337.0,12762.0,234710.08,247.95
247.7,252.0,244.4,646035.0,11043.0,160120.97,246.7
